"station","year","avg_dens","Lat","Long","bot_temp","log_avg_dens"
"H-08",1993,0,57.340042739726,-163.388411917808,3.9,-6.55436829794885
"H-08",1994,0,57.340042739726,-163.388411917808,1.7,-6.55436829794885
"H-08",1995,0,57.340042739726,-163.388411917808,0.9,-6.55436829794885
"H-08",1996,30.2026317828797,57.340042739726,-163.388411917808,4,3.40797620890504
"H-08",1997,0,57.340042739726,-163.388411917808,2.3,-6.55436829794885
"H-08",1998,0,57.340042739726,-163.388411917808,3.7,-6.55436829794885
"H-08",1999,424.653715009207,57.340042739726,-163.388411917808,0.3,6.05127740162756
"H-08",2000,22.1083214704572,57.340042739726,-163.388411917808,0.9,3.09601847750359
"H-08",2001,0,57.340042739726,-163.388411917808,2.8,-6.55436829794885
"H-08",2002,0,57.340042739726,-163.388411917808,3.1,-6.55436829794885
"H-08",2003,0,57.340042739726,-163.388411917808,3.8,-6.55436829794885
"H-08",2004,0,57.340042739726,-163.388411917808,3.9,-6.55436829794885
"H-08",2005,0,57.340042739726,-163.388411917808,4.4,-6.55436829794885
"H-08",2006,0,57.340042739726,-163.388411917808,1.1,-6.55436829794885
"H-08",2007,0,57.340042739726,-163.388411917808,1.1,-6.55436829794885
"H-08",2008,0,57.340042739726,-163.388411917808,1.1,-6.55436829794885
"H-08",2009,0,57.340042739726,-163.388411917808,1.2,-6.55436829794885
"H-08",2010,0,57.340042739726,-163.388411917808,1.3,-6.55436829794885
"H-08",2011,0,57.340042739726,-163.388411917808,2.1,-6.55436829794885
"H-08",2012,0,57.340042739726,-163.388411917808,1.1,-6.55436829794885
"H-08",2013,0,57.340042739726,-163.388411917808,0.7,-6.55436829794885
"H-08",2014,0,57.340042739726,-163.388411917808,4.6,-6.55436829794885
"H-08",2015,0,57.340042739726,-163.388411917808,4.8,-6.55436829794885
"H-08",2016,0,57.340042739726,-163.388411917808,5.7,-6.55436829794885
"H-08",2017,0,57.340042739726,-163.388411917808,1.6,-6.55436829794885
"H-08",2018,0,57.340042739726,-163.388411917808,4.6,-6.55436829794885
"H-08",2019,0,57.340042739726,-163.388411917808,5.3,-6.55436829794885
"H-08",2021,0,57.340042739726,-163.388411917808,4.2,-6.55436829794885
"H-08",2022,0,57.340042739726,-163.388411917808,2,-6.55436829794885
"H-08",2023,0,57.340042739726,-163.388411917808,1.7,-6.55436829794885
"H-09",1988,0,57.3310429268293,-162.770804634146,2.2,-6.55436829794885
"H-09",1989,0,57.3310429268293,-162.770804634146,2.5,-6.55436829794885
"H-09",1990,0,57.3310429268293,-162.770804634146,3.1,-6.55436829794885
"H-09",1991,0,57.3310429268293,-162.770804634146,4,-6.55436829794885
"H-09",1992,0,57.3310429268293,-162.770804634146,NA,-6.55436829794885
"H-09",1993,0,57.3310429268293,-162.770804634146,3.8,-6.55436829794885
"H-09",1994,0,57.3310429268293,-162.770804634146,1.7,-6.55436829794885
"H-09",1995,0,57.3310429268293,-162.770804634146,1.4,-6.55436829794885
"H-09",1996,0,57.3310429268293,-162.770804634146,4.5,-6.55436829794885
"H-09",1997,0,57.3310429268293,-162.770804634146,2.1,-6.55436829794885
"H-09",1998,0,57.3310429268293,-162.770804634146,3.7,-6.55436829794885
"H-09",1999,0,57.3310429268293,-162.770804634146,0.1,-6.55436829794885
"H-09",2000,0,57.3310429268293,-162.770804634146,1.1,-6.55436829794885
"H-09",2001,0,57.3310429268293,-162.770804634146,3.3,-6.55436829794885
"H-09",2002,0,57.3310429268293,-162.770804634146,3.5,-6.55436829794885
"H-09",2003,0,57.3310429268293,-162.770804634146,4.1,-6.55436829794885
"H-09",2004,0,57.3310429268293,-162.770804634146,4.5,-6.55436829794885
"H-09",2005,0,57.3310429268293,-162.770804634146,4.9,-6.55436829794885
"H-09",2006,0,57.3310429268293,-162.770804634146,1.4,-6.55436829794885
"H-09",2007,0,57.3310429268293,-162.770804634146,1.6,-6.55436829794885
"H-09",2008,0,57.3310429268293,-162.770804634146,1.1,-6.55436829794885
"H-09",2009,0,57.3310429268293,-162.770804634146,1.5,-6.55436829794885
"H-09",2010,0,57.3310429268293,-162.770804634146,2.1,-6.55436829794885
"H-09",2011,0,57.3310429268293,-162.770804634146,2.3,-6.55436829794885
"H-09",2012,0,57.3310429268293,-162.770804634146,1.1,-6.55436829794885
"H-09",2013,0,57.3310429268293,-162.770804634146,1.9,-6.55436829794885
"H-09",2014,0,57.3310429268293,-162.770804634146,4.9,-6.55436829794885
"H-09",2015,0,57.3310429268293,-162.770804634146,5,-6.55436829794885
"H-09",2016,0,57.3310429268293,-162.770804634146,5.9,-6.55436829794885
"H-09",2017,0,57.3310429268293,-162.770804634146,2.6,-6.55436829794885
"H-09",2018,0,57.3310429268293,-162.770804634146,4.6,-6.55436829794885
"H-09",2019,0,57.3310429268293,-162.770804634146,6.2,-6.55436829794885
"H-09",2021,0,57.3310429268293,-162.770804634146,4.2,-6.55436829794885
"H-09",2022,0,57.3310429268293,-162.770804634146,3.4,-6.55436829794885
"H-09",2023,0,57.3310429268293,-162.770804634146,2.3,-6.55436829794885
"H-10",1988,0,57.3338268571429,-162.150878,2.4,-6.55436829794885
"H-10",1989,0,57.3338268571429,-162.150878,1.8,-6.55436829794885
"H-10",1990,0,57.3338268571429,-162.150878,NA,-6.55436829794885
"H-10",1991,0,57.3338268571429,-162.150878,3.8,-6.55436829794885
"H-10",1992,0,57.3338268571429,-162.150878,3.9,-6.55436829794885
"H-10",1993,0,57.3338268571429,-162.150878,3.6,-6.55436829794885
"H-10",1994,0,57.3338268571429,-162.150878,2.1,-6.55436829794885
"H-10",1995,0,57.3338268571429,-162.150878,1.4,-6.55436829794885
"H-10",1996,0,57.3338268571429,-162.150878,4.6,-6.55436829794885
"H-10",1997,0,57.3338268571429,-162.150878,2.8,-6.55436829794885
"H-10",1998,0,57.3338268571429,-162.150878,3.9,-6.55436829794885
"H-10",1999,0,57.3338268571429,-162.150878,0,-6.55436829794885
"H-10",2000,0,57.3338268571429,-162.150878,NA,-6.55436829794885
"H-10",2001,0,57.3338268571429,-162.150878,3.4,-6.55436829794885
"H-10",2002,0,57.3338268571429,-162.150878,4.3,-6.55436829794885
"H-10",2003,0,57.3338268571429,-162.150878,4.5,-6.55436829794885
"H-10",2004,0,57.3338268571429,-162.150878,4.2,-6.55436829794885
"H-10",2005,0,57.3338268571429,-162.150878,4.8,-6.55436829794885
"H-10",2006,0,57.3338268571429,-162.150878,1.5,-6.55436829794885
"H-10",2007,0,57.3338268571429,-162.150878,1.8,-6.55436829794885
"H-10",2008,0,57.3338268571429,-162.150878,1.1,-6.55436829794885
"H-10",2009,0,57.3338268571429,-162.150878,1.3,-6.55436829794885
"H-10",2010,0,57.3338268571429,-162.150878,2.2,-6.55436829794885
"H-10",2011,0,57.3338268571429,-162.150878,2.3,-6.55436829794885
"H-10",2012,0,57.3338268571429,-162.150878,1.1,-6.55436829794885
"H-10",2013,0,57.3338268571429,-162.150878,2.1,-6.55436829794885
"H-10",2014,0,57.3338268571429,-162.150878,4.8,-6.55436829794885
"H-10",2015,0,57.3338268571429,-162.150878,5.3,-6.55436829794885
"H-10",2016,0,57.3338268571429,-162.150878,6,-6.55436829794885
"H-10",2017,0,57.3338268571429,-162.150878,3.5,-6.55436829794885
"H-10",2018,0,57.3338268571429,-162.150878,4.6,-6.55436829794885
"H-10",2019,0,57.3338268571429,-162.150878,5.7,-6.55436829794885
"H-10",2021,0,57.3338268571429,-162.150878,4.9,-6.55436829794885
"H-10",2022,0,57.3338268571429,-162.150878,4,-6.55436829794885
"H-10",2023,0,57.3338268571429,-162.150878,2.7,-6.55436829794885
"H-11",1988,0,57.3333918604651,-161.539587906977,2.3,-6.55436829794885
"H-11",1989,0,57.3333918604651,-161.539587906977,2.1,-6.55436829794885
"H-11",1990,0,57.3333918604651,-161.539587906977,2.9,-6.55436829794885
"H-11",1991,0,57.3333918604651,-161.539587906977,3.6,-6.55436829794885
"H-11",1992,0,57.3333918604651,-161.539587906977,NA,-6.55436829794885
"H-11",1993,0,57.3333918604651,-161.539587906977,3.9,-6.55436829794885
"H-11",1994,0,57.3333918604651,-161.539587906977,1.8,-6.55436829794885
"H-11",1995,0,57.3333918604651,-161.539587906977,2.3,-6.55436829794885
"H-11",1996,0,57.3333918604651,-161.539587906977,4.6,-6.55436829794885
"H-11",1997,0,57.3333918604651,-161.539587906977,2.2,-6.55436829794885
"H-11",1998,0,57.3333918604651,-161.539587906977,3.6,-6.55436829794885
"H-11",1999,0,57.3333918604651,-161.539587906977,-0.3,-6.55436829794885
"H-11",2000,0,57.3333918604651,-161.539587906977,0.9,-6.55436829794885
"H-11",2001,0,57.3333918604651,-161.539587906977,3.6,-6.55436829794885
"H-11",2002,0,57.3333918604651,-161.539587906977,3,-6.55436829794885
"H-11",2003,0,57.3333918604651,-161.539587906977,4,-6.55436829794885
"H-11",2004,0,57.3333918604651,-161.539587906977,3.7,-6.55436829794885
"H-11",2005,0,57.3333918604651,-161.539587906977,4.6,-6.55436829794885
"H-11",2006,0,57.3333918604651,-161.539587906977,1.5,-6.55436829794885
"H-11",2007,0,57.3333918604651,-161.539587906977,1.3,-6.55436829794885
"H-11",2008,0,57.3333918604651,-161.539587906977,1,-6.55436829794885
"H-11",2009,0,57.3333918604651,-161.539587906977,1.8,-6.55436829794885
"H-11",2010,0,57.3333918604651,-161.539587906977,2.3,-6.55436829794885
"H-11",2011,0,57.3333918604651,-161.539587906977,2.3,-6.55436829794885
"H-11",2012,0,57.3333918604651,-161.539587906977,0.9,-6.55436829794885
"H-11",2013,0,57.3333918604651,-161.539587906977,2.4,-6.55436829794885
"H-11",2014,0,57.3333918604651,-161.539587906977,4.5,-6.55436829794885
"H-11",2015,0,57.3333918604651,-161.539587906977,4.9,-6.55436829794885
"H-11",2016,0,57.3333918604651,-161.539587906977,5.8,-6.55436829794885
"H-11",2017,0,57.3333918604651,-161.539587906977,3.2,-6.55436829794885
"H-11",2018,0,57.3333918604651,-161.539587906977,4.7,-6.55436829794885
"H-11",2019,0,57.3333918604651,-161.539587906977,5.8,-6.55436829794885
"H-11",2021,0,57.3333918604651,-161.539587906977,3.9,-6.55436829794885
"H-11",2022,0,57.3333918604651,-161.539587906977,3.9,-6.55436829794885
"H-11",2023,0,57.3333918604651,-161.539587906977,3.1,-6.55436829794885
"H-12",1988,0,57.3362594285714,-160.932940285714,2.7,-6.55436829794885
"H-12",1989,0,57.3362594285714,-160.932940285714,NA,-6.55436829794885
"H-12",1990,0,57.3362594285714,-160.932940285714,NA,-6.55436829794885
"H-12",1991,0,57.3362594285714,-160.932940285714,3.3,-6.55436829794885
"H-12",1992,0,57.3362594285714,-160.932940285714,2.6,-6.55436829794885
"H-12",1993,0,57.3362594285714,-160.932940285714,3.6,-6.55436829794885
"H-12",1994,0,57.3362594285714,-160.932940285714,2.9,-6.55436829794885
"H-12",1995,0,57.3362594285714,-160.932940285714,2.4,-6.55436829794885
"H-12",1996,0,57.3362594285714,-160.932940285714,4.2,-6.55436829794885
"H-12",1997,0,57.3362594285714,-160.932940285714,2.6,-6.55436829794885
"H-12",1998,0,57.3362594285714,-160.932940285714,3.6,-6.55436829794885
"H-12",1999,0,57.3362594285714,-160.932940285714,-0.6,-6.55436829794885
"H-12",2000,0,57.3362594285714,-160.932940285714,0.8,-6.55436829794885
"H-12",2001,0,57.3362594285714,-160.932940285714,3.4,-6.55436829794885
"H-12",2002,0,57.3362594285714,-160.932940285714,3.4,-6.55436829794885
"H-12",2003,0,57.3362594285714,-160.932940285714,3.9,-6.55436829794885
"H-12",2004,0,57.3362594285714,-160.932940285714,4,-6.55436829794885
"H-12",2005,0,57.3362594285714,-160.932940285714,4.3,-6.55436829794885
"H-12",2006,0,57.3362594285714,-160.932940285714,1.7,-6.55436829794885
"H-12",2007,0,57.3362594285714,-160.932940285714,0.7,-6.55436829794885
"H-12",2008,0,57.3362594285714,-160.932940285714,0.8,-6.55436829794885
"H-12",2009,0,57.3362594285714,-160.932940285714,1.3,-6.55436829794885
"H-12",2010,0,57.3362594285714,-160.932940285714,2.3,-6.55436829794885
"H-12",2011,0,57.3362594285714,-160.932940285714,2.7,-6.55436829794885
"H-12",2012,0,57.3362594285714,-160.932940285714,-0.2,-6.55436829794885
"H-12",2013,0,57.3362594285714,-160.932940285714,2.6,-6.55436829794885
"H-12",2014,0,57.3362594285714,-160.932940285714,4.2,-6.55436829794885
"H-12",2015,0,57.3362594285714,-160.932940285714,4.2,-6.55436829794885
"H-12",2016,0,57.3362594285714,-160.932940285714,5.7,-6.55436829794885
"H-12",2017,0,57.3362594285714,-160.932940285714,3.3,-6.55436829794885
"H-12",2018,0,57.3362594285714,-160.932940285714,4.7,-6.55436829794885
"H-12",2019,0,57.3362594285714,-160.932940285714,4.6,-6.55436829794885
"H-12",2021,0,57.3362594285714,-160.932940285714,4.1,-6.55436829794885
"H-12",2022,0,57.3362594285714,-160.932940285714,3.7,-6.55436829794885
"H-12",2023,0,57.3362594285714,-160.932940285714,3,-6.55436829794885
"H-13",1988,0,57.3307377142857,-160.30096,3.1,-6.55436829794885
"H-13",1989,0,57.3307377142857,-160.30096,2,-6.55436829794885
"H-13",1990,0,57.3307377142857,-160.30096,2.9,-6.55436829794885
"H-13",1991,0,57.3307377142857,-160.30096,3.5,-6.55436829794885
"H-13",1992,0,57.3307377142857,-160.30096,NA,-6.55436829794885
"H-13",1993,0,57.3307377142857,-160.30096,3.1,-6.55436829794885
"H-13",1994,0,57.3307377142857,-160.30096,2.5,-6.55436829794885
"H-13",1995,0,57.3307377142857,-160.30096,2.4,-6.55436829794885
"H-13",1996,0,57.3307377142857,-160.30096,4.5,-6.55436829794885
"H-13",1997,0,57.3307377142857,-160.30096,3.3,-6.55436829794885
"H-13",1998,0,57.3307377142857,-160.30096,4.1,-6.55436829794885
"H-13",1999,0,57.3307377142857,-160.30096,-0.7,-6.55436829794885
"H-13",2000,0,57.3307377142857,-160.30096,1.1,-6.55436829794885
"H-13",2001,0,57.3307377142857,-160.30096,3.8,-6.55436829794885
"H-13",2002,0,57.3307377142857,-160.30096,4,-6.55436829794885
"H-13",2003,0,57.3307377142857,-160.30096,4.2,-6.55436829794885
"H-13",2004,0,57.3307377142857,-160.30096,3.7,-6.55436829794885
"H-13",2005,0,57.3307377142857,-160.30096,4.5,-6.55436829794885
"H-13",2006,0,57.3307377142857,-160.30096,2.4,-6.55436829794885
"H-13",2007,0,57.3307377142857,-160.30096,1,-6.55436829794885
"H-13",2008,0,57.3307377142857,-160.30096,0.8,-6.55436829794885
"H-13",2009,0,57.3307377142857,-160.30096,1.3,-6.55436829794885
"H-13",2010,0,57.3307377142857,-160.30096,2.3,-6.55436829794885
"H-13",2011,0,57.3307377142857,-160.30096,2.6,-6.55436829794885
"H-13",2012,0,57.3307377142857,-160.30096,-0.1,-6.55436829794885
"H-13",2013,0,57.3307377142857,-160.30096,3.1,-6.55436829794885
"H-13",2014,0,57.3307377142857,-160.30096,4.7,-6.55436829794885
"H-13",2015,0,57.3307377142857,-160.30096,4.5,-6.55436829794885
"H-13",2016,0,57.3307377142857,-160.30096,5.8,-6.55436829794885
"H-13",2017,0,57.3307377142857,-160.30096,3.6,-6.55436829794885
"H-13",2018,0,57.3307377142857,-160.30096,4.6,-6.55436829794885
"H-13",2019,0,57.3307377142857,-160.30096,5,-6.55436829794885
"H-13",2021,0,57.3307377142857,-160.30096,4.5,-6.55436829794885
"H-13",2022,0,57.3307377142857,-160.30096,3.7,-6.55436829794885
"H-13",2023,0,57.3307377142857,-160.30096,3.4,-6.55436829794885
"H-14",1988,0,57.3314377142857,-159.670517428571,3.6,-6.55436829794885
"H-14",1989,0,57.3314377142857,-159.670517428571,2.3,-6.55436829794885
"H-14",1990,0,57.3314377142857,-159.670517428571,NA,-6.55436829794885
"H-14",1991,0,57.3314377142857,-159.670517428571,3.5,-6.55436829794885
"H-14",1992,0,57.3314377142857,-159.670517428571,2.6,-6.55436829794885
"H-14",1993,0,57.3314377142857,-159.670517428571,4,-6.55436829794885
"H-14",1994,0,57.3314377142857,-159.670517428571,3.1,-6.55436829794885
"H-14",1995,0,57.3314377142857,-159.670517428571,2.3,-6.55436829794885
"H-14",1996,0,57.3314377142857,-159.670517428571,4.6,-6.55436829794885
"H-14",1997,0,57.3314377142857,-159.670517428571,3.8,-6.55436829794885
"H-14",1998,0,57.3314377142857,-159.670517428571,4.5,-6.55436829794885
"H-14",1999,0,57.3314377142857,-159.670517428571,NA,-6.55436829794885
"H-14",2000,0,57.3314377142857,-159.670517428571,1.3,-6.55436829794885
"H-14",2001,0,57.3314377142857,-159.670517428571,3.8,-6.55436829794885
"H-14",2002,0,57.3314377142857,-159.670517428571,4.3,-6.55436829794885
"H-14",2003,0,57.3314377142857,-159.670517428571,4.2,-6.55436829794885
"H-14",2004,0,57.3314377142857,-159.670517428571,4.4,-6.55436829794885
"H-14",2005,0,57.3314377142857,-159.670517428571,4.8,-6.55436829794885
"H-14",2006,0,57.3314377142857,-159.670517428571,2.5,-6.55436829794885
"H-14",2007,0,57.3314377142857,-159.670517428571,1.8,-6.55436829794885
"H-14",2008,0,57.3314377142857,-159.670517428571,1.1,-6.55436829794885
"H-14",2009,0,57.3314377142857,-159.670517428571,1.7,-6.55436829794885
"H-14",2010,0,57.3314377142857,-159.670517428571,2.3,-6.55436829794885
"H-14",2011,0,57.3314377142857,-159.670517428571,3,-6.55436829794885
"H-14",2012,0,57.3314377142857,-159.670517428571,0,-6.55436829794885
"H-14",2013,0,57.3314377142857,-159.670517428571,3.4,-6.55436829794885
"H-14",2014,0,57.3314377142857,-159.670517428571,5.1,-6.55436829794885
"H-14",2015,0,57.3314377142857,-159.670517428571,4.8,-6.55436829794885
"H-14",2016,0,57.3314377142857,-159.670517428571,6.1,-6.55436829794885
"H-14",2017,0,57.3314377142857,-159.670517428571,3.4,-6.55436829794885
"H-14",2018,0,57.3314377142857,-159.670517428571,5.1,-6.55436829794885
"H-14",2019,0,57.3314377142857,-159.670517428571,5.5,-6.55436829794885
"H-14",2021,0,57.3314377142857,-159.670517428571,4.7,-6.55436829794885
"H-14",2022,0,57.3314377142857,-159.670517428571,3.2,-6.55436829794885
"H-14",2023,0,57.3314377142857,-159.670517428571,3.6,-6.55436829794885
"H-15",1988,0,57.3362857142857,-159.067565428571,3.4,-6.55436829794885
"H-15",1989,0,57.3362857142857,-159.067565428571,2.5,-6.55436829794885
"H-15",1990,0,57.3362857142857,-159.067565428571,3.3,-6.55436829794885
"H-15",1991,0,57.3362857142857,-159.067565428571,NA,-6.55436829794885
"H-15",1992,0,57.3362857142857,-159.067565428571,2.6,-6.55436829794885
"H-15",1993,0,57.3362857142857,-159.067565428571,4.8,-6.55436829794885
"H-15",1994,0,57.3362857142857,-159.067565428571,2.8,-6.55436829794885
"H-15",1995,0,57.3362857142857,-159.067565428571,2.6,-6.55436829794885
"H-15",1996,0,57.3362857142857,-159.067565428571,5.2,-6.55436829794885
"H-15",1997,0,57.3362857142857,-159.067565428571,3.6,-6.55436829794885
"H-15",1998,0,57.3362857142857,-159.067565428571,4.9,-6.55436829794885
"H-15",1999,0,57.3362857142857,-159.067565428571,-1.1,-6.55436829794885
"H-15",2000,0,57.3362857142857,-159.067565428571,1.9,-6.55436829794885
"H-15",2001,0,57.3362857142857,-159.067565428571,3.8,-6.55436829794885
"H-15",2002,0,57.3362857142857,-159.067565428571,4.2,-6.55436829794885
"H-15",2003,0,57.3362857142857,-159.067565428571,4.5,-6.55436829794885
"H-15",2004,0,57.3362857142857,-159.067565428571,4.8,-6.55436829794885
"H-15",2005,0,57.3362857142857,-159.067565428571,4.8,-6.55436829794885
"H-15",2006,0,57.3362857142857,-159.067565428571,2.8,-6.55436829794885
"H-15",2007,0,57.3362857142857,-159.067565428571,1.9,-6.55436829794885
"H-15",2008,0,57.3362857142857,-159.067565428571,1.3,-6.55436829794885
"H-15",2009,0,57.3362857142857,-159.067565428571,2,-6.55436829794885
"H-15",2010,0,57.3362857142857,-159.067565428571,2.1,-6.55436829794885
"H-15",2011,0,57.3362857142857,-159.067565428571,2.7,-6.55436829794885
"H-15",2012,0,57.3362857142857,-159.067565428571,0.3,-6.55436829794885
"H-15",2013,0,57.3362857142857,-159.067565428571,3.4,-6.55436829794885
"H-15",2014,0,57.3362857142857,-159.067565428571,5.5,-6.55436829794885
"H-15",2015,0,57.3362857142857,-159.067565428571,5,-6.55436829794885
"H-15",2016,0,57.3362857142857,-159.067565428571,6.4,-6.55436829794885
"H-15",2017,0,57.3362857142857,-159.067565428571,3.8,-6.55436829794885
"H-15",2018,0,57.3362857142857,-159.067565428571,5.5,-6.55436829794885
"H-15",2019,0,57.3362857142857,-159.067565428571,6,-6.55436829794885
"H-15",2021,0,57.3362857142857,-159.067565428571,4.5,-6.55436829794885
"H-15",2022,0,57.3362857142857,-159.067565428571,3.8,-6.55436829794885
"H-15",2023,0,57.3362857142857,-159.067565428571,4,-6.55436829794885
"H-16",1988,0,57.3380954285714,-158.406348285714,4.6,-6.55436829794885
"H-16",1989,0,57.3380954285714,-158.406348285714,3.6,-6.55436829794885
"H-16",1990,0,57.3380954285714,-158.406348285714,NA,-6.55436829794885
"H-16",1991,0,57.3380954285714,-158.406348285714,4.6,-6.55436829794885
"H-16",1992,0,57.3380954285714,-158.406348285714,NA,-6.55436829794885
"H-16",1993,0,57.3380954285714,-158.406348285714,5.5,-6.55436829794885
"H-16",1994,0,57.3380954285714,-158.406348285714,4.2,-6.55436829794885
"H-16",1995,0,57.3380954285714,-158.406348285714,3.3,-6.55436829794885
"H-16",1996,0,57.3380954285714,-158.406348285714,6.1,-6.55436829794885
"H-16",1997,0,57.3380954285714,-158.406348285714,4.7,-6.55436829794885
"H-16",1998,0,57.3380954285714,-158.406348285714,5.6,-6.55436829794885
"H-16",1999,0,57.3380954285714,-158.406348285714,-0.3,-6.55436829794885
"H-16",2000,0,57.3380954285714,-158.406348285714,2.9,-6.55436829794885
"H-16",2001,0,57.3380954285714,-158.406348285714,4.5,-6.55436829794885
"H-16",2002,0,57.3380954285714,-158.406348285714,5.4,-6.55436829794885
"H-16",2003,0,57.3380954285714,-158.406348285714,5.3,-6.55436829794885
"H-16",2004,0,57.3380954285714,-158.406348285714,5.2,-6.55436829794885
"H-16",2005,0,57.3380954285714,-158.406348285714,6,-6.55436829794885
"H-16",2006,0,57.3380954285714,-158.406348285714,4.3,-6.55436829794885
"H-16",2007,0,57.3380954285714,-158.406348285714,4.8,-6.55436829794885
"H-16",2008,0,57.3380954285714,-158.406348285714,2.2,-6.55436829794885
"H-16",2009,0,57.3380954285714,-158.406348285714,4.4,-6.55436829794885
"H-16",2010,0,57.3380954285714,-158.406348285714,2.9,-6.55436829794885
"H-16",2011,0,57.3380954285714,-158.406348285714,3.7,-6.55436829794885
"H-16",2012,0,57.3380954285714,-158.406348285714,0.8,-6.55436829794885
"H-16",2013,0,57.3380954285714,-158.406348285714,5.2,-6.55436829794885
"H-16",2014,0,57.3380954285714,-158.406348285714,6.9,-6.55436829794885
"H-16",2015,0,57.3380954285714,-158.406348285714,5.8,-6.55436829794885
"H-16",2016,0,57.3380954285714,-158.406348285714,7.3,-6.55436829794885
"H-16",2017,0,57.3380954285714,-158.406348285714,5.4,-6.55436829794885
"H-16",2018,0,57.3380954285714,-158.406348285714,6.2,-6.55436829794885
"H-16",2019,0,57.3380954285714,-158.406348285714,7.4,-6.55436829794885
"H-16",2021,0,57.3380954285714,-158.406348285714,5.4,-6.55436829794885
"H-16",2022,0,57.3380954285714,-158.406348285714,5,-6.55436829794885
"H-16",2023,0,57.3380954285714,-158.406348285714,4.1,-6.55436829794885
"H-18",1988,78.5186658152393,57.3323142259641,-168.372453476372,2.4,4.36335451175722
"H-18",1989,619.880652201754,57.3323142259641,-168.372453476372,3.9,6.42952926008402
"H-18",1990,29.7353899743193,57.3323142259641,-168.372453476372,2.6,3.39238580201682
"H-18",1991,213.104815233302,57.3323142259641,-168.372453476372,2.8,5.36179081655188
"H-18",1992,0,57.3323142259641,-168.372453476372,0,-6.55436829794885
"H-18",1993,261.055769982332,57.3323142259641,-168.372453476372,3,5.56473951689645
"H-18",1994,129.253724097436,57.3323142259641,-168.372453476372,1.4,4.8617883422239
"H-18",1995,499.22626168521,57.3323142259641,-168.372453476372,0.3,6.21306227538769
"H-18",1996,65.2817882857785,57.3323142259641,-168.372453476372,3.6,4.17873491544758
"H-18",1997,77.2158278698421,57.3323142259641,-168.372453476372,2.4,4.3466229003542
"H-18",1998,19.9679336293088,57.3323142259641,-168.372453476372,3.6,2.99419897421919
"H-18",1999,0,57.3323142259641,-168.372453476372,2.7,-6.55436829794885
"H-18",2000,0,57.3323142259641,-168.372453476372,2.6,-6.55436829794885
"H-18",2001,0,57.3323142259641,-168.372453476372,NA,-6.55436829794885
"H-18",2002,19.7907057103394,57.3323142259641,-168.372453476372,3.6,2.98528436334452
"H-18",2003,0,57.3323142259641,-168.372453476372,3.6,-6.55436829794885
"H-18",2004,0,57.3323142259641,-168.372453476372,3.5,-6.55436829794885
"H-18",2005,20.6895587022894,57.3323142259641,-168.372453476372,3.4,3.0296979814148
"H-18",2006,62.5364794560623,57.3323142259641,-168.372453476372,2.2,4.13577282633363
"H-18",2007,20.6817483212098,57.3323142259641,-168.372453476372,0.7,3.02932043261833
"H-18",2008,40.4611253939941,57.3323142259641,-168.372453476372,0.4,3.70037683707173
"H-18",2009,0,57.3323142259641,-168.372453476372,-0.7,-6.55436829794885
"H-18",2010,74.2106048007977,57.3323142259641,-168.372453476372,-0.7,4.30692624866337
"H-18",2011,42.7093245552259,57.3323142259641,-168.372453476372,3.3,3.75445060840103
"H-18",2012,0,57.3323142259641,-168.372453476372,-0.1,-6.55436829794885
"H-18",2013,41.76448586292,57.3323142259641,-168.372453476372,0.4,3.73208045044333
"H-18",2014,0,57.3323142259641,-168.372453476372,3.1,-6.55436829794885
"H-18",2015,0,57.3323142259641,-168.372453476372,3.3,-6.55436829794885
"H-18",2016,21.3573275973674,57.3323142259641,-168.372453476372,4.6,3.06146156104562
"H-18",2017,0,57.3323142259641,-168.372453476372,2.3,-6.55436829794885
"H-18",2018,0,57.3323142259641,-168.372453476372,4.7,-6.55436829794885
"H-18",2019,0,57.3323142259641,-168.372453476372,4.1,-6.55436829794885
"H-18",2021,22.7964350893435,57.3323142259641,-168.372453476372,4.1,3.12666662678772
"H-18",2022,0,57.3323142259641,-168.372453476372,1.7,-6.55436829794885
"H-18",2023,41.3706025282562,57.3323142259641,-168.372453476372,3.1,3.72260496187725
"H-19",1988,448.377934108409,57.3324890472028,-168.995524755245,1.8,6.10563965532673
"H-19",1989,58.458148535339,57.3324890472028,-168.995524755245,4.1,4.06833544555083
"H-19",1990,132.180522011515,57.3324890472028,-168.995524755245,2.2,4.88417935147705
"H-19",1991,0,57.3324890472028,-168.995524755245,2.7,-6.55436829794885
"H-19",1992,0,57.3324890472028,-168.995524755245,0.2,-6.55436829794885
"H-19",1993,0,57.3324890472028,-168.995524755245,3,-6.55436829794885
"H-19",1994,50.4096365386947,57.3324890472028,-168.995524755245,2.2,3.92021060379368
"H-19",1995,41.2657820216156,57.3324890472028,-168.995524755245,0.3,3.72006813862951
"H-19",1996,0,57.3324890472028,-168.995524755245,4,-6.55436829794885
"H-19",1997,0,57.3324890472028,-168.995524755245,2.2,-6.55436829794885
"H-19",1998,0,57.3324890472028,-168.995524755245,3.1,-6.55436829794885
"H-19",1999,19.961497207886,57.3324890472028,-168.995524755245,2.4,2.9938766073669
"H-19",2000,0,57.3324890472028,-168.995524755245,NA,-6.55436829794885
"H-19",2001,0,57.3324890472028,-168.995524755245,2.8,-6.55436829794885
"H-19",2002,0,57.3324890472028,-168.995524755245,3.8,-6.55436829794885
