"station","year","avg_dens","Lat","Long","bot_temp","log_avg_dens"
"F-04",1996,21.1248202667816,56.6616129181495,-165.842445729537,1.4,3.05052054199304
"F-04",1997,41.6448447172309,56.6616129181495,-165.842445729537,1.5,3.72921404565756
"F-04",1998,19.1832713481574,56.6616129181495,-165.842445729537,3.3,2.95411776656988
"F-04",1999,0,56.6616129181495,-165.842445729537,1,-6.49007147502806
"F-04",2000,0,56.6616129181495,-165.842445729537,2.1,-6.49007147502806
"F-04",2001,0,56.6616129181495,-165.842445729537,3,-6.49007147502806
"F-04",2002,301.967364865642,56.6616129181495,-165.842445729537,3,5.71032397665614
"F-04",2003,0,56.6616129181495,-165.842445729537,3.4,-6.49007147502806
"F-04",2004,0,56.6616129181495,-165.842445729537,NA,-6.49007147502806
"F-04",2005,0,56.6616129181495,-165.842445729537,3.7,-6.49007147502806
"F-04",2006,0,56.6616129181495,-165.842445729537,2.3,-6.49007147502806
"F-04",2007,0,56.6616129181495,-165.842445729537,0.8,-6.49007147502806
"F-04",2008,0,56.6616129181495,-165.842445729537,-0.3,-6.49007147502806
"F-04",2009,0,56.6616129181495,-165.842445729537,-1.2,-6.49007147502806
"F-04",2010,19.0695548777549,56.6616129181495,-165.842445729537,-0.7,2.94817270110288
"F-04",2011,0,56.6616129181495,-165.842445729537,2.4,-6.49007147502806
"F-04",2012,0,56.6616129181495,-165.842445729537,-0.5,-6.49007147502806
"F-04",2013,165.258117979345,56.6616129181495,-165.842445729537,0.3,5.10751779122111
"F-04",2014,20.0893937774613,56.6616129181495,-165.842445729537,3.2,3.00026758436319
"F-04",2015,125.049733034098,56.6616129181495,-165.842445729537,4,4.82872366506701
"F-04",2016,63.3548926510473,56.6616129181495,-165.842445729537,4.5,4.14877610277564
"F-04",2017,42.9084757629765,56.6616129181495,-165.842445729537,1.4,3.7591047639172
"F-04",2018,0,56.6616129181495,-165.842445729537,4.1,-6.49007147502806
"F-04",2019,0,56.6616129181495,-165.842445729537,4,-6.49007147502806
"F-04",2021,0,56.6616129181495,-165.842445729537,3.4,-6.49007147502806
"F-04",2022,0,56.6616129181495,-165.842445729537,2.4,-6.49007147502806
"F-04",2023,0,56.6616129181495,-165.842445729537,3,-6.49007147502806
"F-05",1988,0,56.6637927848101,-165.21972821519,1,-6.49007147502806
"F-05",1989,131.168221934146,56.6637927848101,-165.21972821519,1.8,4.87649221252053
"F-05",1990,22.0619508750721,56.6637927848101,-165.21972821519,2.1,3.09392326871064
"F-05",1991,0,56.6637927848101,-165.21972821519,1.7,-6.49007147502806
"F-05",1992,0,56.6637927848101,-165.21972821519,-0.9,-6.49007147502806
"F-05",1993,18.3005399904097,56.6637927848101,-165.21972821519,1.8,2.90701353608362
"F-05",1994,19.340796128835,56.6637927848101,-165.21972821519,1.5,2.96229516069828
"F-05",1995,19.7637437870047,56.6637927848101,-165.21972821519,-0.2,2.98392596392491
"F-05",1996,0,56.6637927848101,-165.21972821519,2.2,-6.49007147502806
"F-05",1997,0,56.6637927848101,-165.21972821519,1.5,-6.49007147502806
"F-05",1998,0,56.6637927848101,-165.21972821519,3,-6.49007147502806
"F-05",1999,74.9925834173486,56.6637927848101,-165.21972821519,1.3,4.31740946854817
"F-05",2000,0,56.6637927848101,-165.21972821519,1.9,-6.49007147502806
"F-05",2001,0,56.6637927848101,-165.21972821519,2.9,-6.49007147502806
"F-05",2002,0,56.6637927848101,-165.21972821519,3.2,-6.49007147502806
"F-05",2003,0,56.6637927848101,-165.21972821519,3.1,-6.49007147502806
"F-05",2004,0,56.6637927848101,-165.21972821519,3,-6.49007147502806
"F-05",2005,0,56.6637927848101,-165.21972821519,3.5,-6.49007147502806
"F-05",2006,0,56.6637927848101,-165.21972821519,2.1,-6.49007147502806
"F-05",2007,0,56.6637927848101,-165.21972821519,1,-6.49007147502806
"F-05",2008,0,56.6637927848101,-165.21972821519,0.1,-6.49007147502806
"F-05",2009,19.6333246247145,56.6637927848101,-165.21972821519,-1.1,2.97730569539238
"F-05",2010,0,56.6637927848101,-165.21972821519,-1,-6.49007147502806
"F-05",2011,0,56.6637927848101,-165.21972821519,2.7,-6.49007147502806
"F-05",2012,429.51261058693,56.6637927848101,-165.21972821519,-0.2,6.06265463733819
"F-05",2013,1386.4400289834,56.6637927848101,-165.21972821519,0.2,7.23449570579994
"F-05",2014,0,56.6637927848101,-165.21972821519,3.1,-6.49007147502806
"F-05",2015,0,56.6637927848101,-165.21972821519,4,-6.49007147502806
"F-05",2016,0,56.6637927848101,-165.21972821519,4.5,-6.49007147502806
"F-05",2017,0,56.6637927848101,-165.21972821519,1.3,-6.49007147502806
"F-05",2018,0,56.6637927848101,-165.21972821519,4,-6.49007147502806
"F-05",2019,0,56.6637927848101,-165.21972821519,3.9,-6.49007147502806
"F-05",2021,0,56.6637927848101,-165.21972821519,3.1,-6.49007147502806
"F-05",2022,0,56.6637927848101,-165.21972821519,2,-6.49007147502806
"F-05",2023,0,56.6637927848101,-165.21972821519,3.2,-6.49007147502806
"F-06",1988,25.5428922090274,56.665195681445,-164.60208270936,1.5,3.240418531446
"F-06",1989,0,56.665195681445,-164.60208270936,1.7,-6.49007147502806
"F-06",1990,0,56.665195681445,-164.60208270936,2.2,-6.49007147502806
"F-06",1991,0,56.665195681445,-164.60208270936,2,-6.49007147502806
"F-06",1992,0,56.665195681445,-164.60208270936,-0.7,-6.49007147502806
"F-06",1993,0,56.665195681445,-164.60208270936,1.5,-6.49007147502806
"F-06",1994,0,56.665195681445,-164.60208270936,2.2,-6.49007147502806
"F-06",1995,0,56.665195681445,-164.60208270936,0.3,-6.49007147502806
"F-06",1996,0,56.665195681445,-164.60208270936,2.6,-6.49007147502806
"F-06",1997,0,56.665195681445,-164.60208270936,1.1,-6.49007147502806
"F-06",1998,0,56.665195681445,-164.60208270936,3.1,-6.49007147502806
"F-06",1999,0,56.665195681445,-164.60208270936,0.6,-6.49007147502806
"F-06",2000,0,56.665195681445,-164.60208270936,NA,-6.49007147502806
"F-06",2001,0,56.665195681445,-164.60208270936,2.8,-6.49007147502806
"F-06",2002,0,56.665195681445,-164.60208270936,3.8,-6.49007147502806
"F-06",2003,0,56.665195681445,-164.60208270936,2.9,-6.49007147502806
"F-06",2004,0,56.665195681445,-164.60208270936,2.9,-6.49007147502806
"F-06",2005,0,56.665195681445,-164.60208270936,NA,-6.49007147502806
"F-06",2006,0,56.665195681445,-164.60208270936,2.1,-6.49007147502806
"F-06",2007,0,56.665195681445,-164.60208270936,0.7,-6.49007147502806
"F-06",2008,0,56.665195681445,-164.60208270936,0.3,-6.49007147502806
"F-06",2009,0,56.665195681445,-164.60208270936,-0.9,-6.49007147502806
"F-06",2010,0,56.665195681445,-164.60208270936,-0.7,-6.49007147502806
"F-06",2011,0,56.665195681445,-164.60208270936,2.5,-6.49007147502806
"F-06",2012,0,56.665195681445,-164.60208270936,-0.4,-6.49007147502806
"F-06",2013,0,56.665195681445,-164.60208270936,0.6,-6.49007147502806
"F-06",2014,0,56.665195681445,-164.60208270936,2.9,-6.49007147502806
"F-06",2015,0,56.665195681445,-164.60208270936,3.9,-6.49007147502806
"F-06",2016,0,56.665195681445,-164.60208270936,4.7,-6.49007147502806
"F-06",2017,0,56.665195681445,-164.60208270936,1.4,-6.49007147502806
"F-06",2018,0,56.665195681445,-164.60208270936,3.8,-6.49007147502806
"F-06",2019,0,56.665195681445,-164.60208270936,3.9,-6.49007147502806
"F-06",2021,0,56.665195681445,-164.60208270936,2.6,-6.49007147502806
"F-06",2022,0,56.665195681445,-164.60208270936,2.2,-6.49007147502806
"F-06",2023,0,56.665195681445,-164.60208270936,2.9,-6.49007147502806
"F-07",1988,0,56.6649193924051,-163.994031974684,2,-6.49007147502806
"F-07",1989,0,56.6649193924051,-163.994031974684,2,-6.49007147502806
"F-07",1990,0,56.6649193924051,-163.994031974684,2.2,-6.49007147502806
"F-07",1991,0,56.6649193924051,-163.994031974684,2.2,-6.49007147502806
"F-07",1992,20.7442029062046,56.6649193924051,-163.994031974684,-0.4,3.03234002525445
"F-07",1993,0,56.6649193924051,-163.994031974684,1.6,-6.49007147502806
"F-07",1994,0,56.6649193924051,-163.994031974684,1.3,-6.49007147502806
"F-07",1995,59.0213170290362,56.6649193924051,-163.994031974684,0.5,4.07792441088044
"F-07",1996,0,56.6649193924051,-163.994031974684,1.3,-6.49007147502806
"F-07",1997,0,56.6649193924051,-163.994031974684,1.5,-6.49007147502806
"F-07",1998,0,56.6649193924051,-163.994031974684,3.1,-6.49007147502806
"F-07",1999,0,56.6649193924051,-163.994031974684,0.6,-6.49007147502806
"F-07",2000,0,56.6649193924051,-163.994031974684,1.6,-6.49007147502806
"F-07",2001,0,56.6649193924051,-163.994031974684,2.9,-6.49007147502806
"F-07",2002,0,56.6649193924051,-163.994031974684,2.2,-6.49007147502806
"F-07",2003,0,56.6649193924051,-163.994031974684,2.9,-6.49007147502806
"F-07",2004,0,56.6649193924051,-163.994031974684,2.9,-6.49007147502806
"F-07",2005,0,56.6649193924051,-163.994031974684,3.6,-6.49007147502806
"F-07",2006,0,56.6649193924051,-163.994031974684,2.1,-6.49007147502806
"F-07",2007,0,56.6649193924051,-163.994031974684,0.6,-6.49007147502806
"F-07",2008,0,56.6649193924051,-163.994031974684,0.2,-6.49007147502806
"F-07",2009,0,56.6649193924051,-163.994031974684,-0.8,-6.49007147502806
"F-07",2010,0,56.6649193924051,-163.994031974684,-0.9,-6.49007147502806
"F-07",2011,0,56.6649193924051,-163.994031974684,1.5,-6.49007147502806
"F-07",2012,0,56.6649193924051,-163.994031974684,-0.3,-6.49007147502806
"F-07",2013,0,56.6649193924051,-163.994031974684,0.7,-6.49007147502806
"F-07",2014,0,56.6649193924051,-163.994031974684,3.3,-6.49007147502806
"F-07",2015,0,56.6649193924051,-163.994031974684,3.5,-6.49007147502806
"F-07",2016,0,56.6649193924051,-163.994031974684,4.8,-6.49007147502806
"F-07",2017,0,56.6649193924051,-163.994031974684,0.4,-6.49007147502806
"F-07",2018,0,56.6649193924051,-163.994031974684,4.1,-6.49007147502806
"F-07",2019,0,56.6649193924051,-163.994031974684,4.1,-6.49007147502806
"F-07",2021,0,56.6649193924051,-163.994031974684,3.1,-6.49007147502806
"F-07",2022,0,56.6649193924051,-163.994031974684,2.3,-6.49007147502806
"F-07",2023,0,56.6649193924051,-163.994031974684,3,-6.49007147502806
"F-08",1988,0,56.6707414611872,-163.383743378995,1.4,-6.49007147502806
"F-08",1989,0,56.6707414611872,-163.383743378995,1.3,-6.49007147502806
"F-08",1990,0,56.6707414611872,-163.383743378995,2,-6.49007147502806
"F-08",1991,0,56.6707414611872,-163.383743378995,NA,-6.49007147502806
"F-08",1992,0,56.6707414611872,-163.383743378995,0.6,-6.49007147502806
"F-08",1993,0,56.6707414611872,-163.383743378995,1.9,-6.49007147502806
"F-08",1994,0,56.6707414611872,-163.383743378995,1.9,-6.49007147502806
"F-08",1995,0,56.6707414611872,-163.383743378995,0.8,-6.49007147502806
"F-08",1996,0,56.6707414611872,-163.383743378995,2.2,-6.49007147502806
"F-08",1997,0,56.6707414611872,-163.383743378995,1.5,-6.49007147502806
"F-08",1998,0,56.6707414611872,-163.383743378995,3.4,-6.49007147502806
"F-08",1999,0,56.6707414611872,-163.383743378995,0.5,-6.49007147502806
"F-08",2000,0,56.6707414611872,-163.383743378995,1.7,-6.49007147502806
"F-08",2001,0,56.6707414611872,-163.383743378995,2.9,-6.49007147502806
"F-08",2002,0,56.6707414611872,-163.383743378995,2.2,-6.49007147502806
"F-08",2003,0,56.6707414611872,-163.383743378995,3.2,-6.49007147502806
"F-08",2004,0,56.6707414611872,-163.383743378995,2.9,-6.49007147502806
"F-08",2005,0,56.6707414611872,-163.383743378995,3.6,-6.49007147502806
"F-08",2006,0,56.6707414611872,-163.383743378995,2.1,-6.49007147502806
"F-08",2007,0,56.6707414611872,-163.383743378995,0.4,-6.49007147502806
"F-08",2008,0,56.6707414611872,-163.383743378995,0.5,-6.49007147502806
"F-08",2009,0,56.6707414611872,-163.383743378995,-0.5,-6.49007147502806
"F-08",2010,0,56.6707414611872,-163.383743378995,-1,-6.49007147502806
"F-08",2011,0,56.6707414611872,-163.383743378995,1.8,-6.49007147502806
"F-08",2012,0,56.6707414611872,-163.383743378995,-0.1,-6.49007147502806
"F-08",2013,0,56.6707414611872,-163.383743378995,0.5,-6.49007147502806
"F-08",2014,0,56.6707414611872,-163.383743378995,3.3,-6.49007147502806
"F-08",2015,0,56.6707414611872,-163.383743378995,4.1,-6.49007147502806
"F-08",2016,0,56.6707414611872,-163.383743378995,4.7,-6.49007147502806
"F-08",2017,0,56.6707414611872,-163.383743378995,0.8,-6.49007147502806
"F-08",2018,0,56.6707414611872,-163.383743378995,4.1,-6.49007147502806
"F-08",2019,0,56.6707414611872,-163.383743378995,4.1,-6.49007147502806
"F-08",2021,0,56.6707414611872,-163.383743378995,3,-6.49007147502806
"F-08",2022,0,56.6707414611872,-163.383743378995,2.6,-6.49007147502806
"F-08",2023,0,56.6707414611872,-163.383743378995,3.3,-6.49007147502806
"F-09",1988,0,56.6650621472393,-162.784943312883,1.2,-6.49007147502806
"F-09",1989,0,56.6650621472393,-162.784943312883,2.1,-6.49007147502806
"F-09",1990,0,56.6650621472393,-162.784943312883,2.3,-6.49007147502806
"F-09",1991,0,56.6650621472393,-162.784943312883,3.2,-6.49007147502806
"F-09",1992,0,56.6650621472393,-162.784943312883,NA,-6.49007147502806
"F-09",1993,0,56.6650621472393,-162.784943312883,2.3,-6.49007147502806
"F-09",1994,0,56.6650621472393,-162.784943312883,1.7,-6.49007147502806
"F-09",1995,0,56.6650621472393,-162.784943312883,1.1,-6.49007147502806
"F-09",1996,0,56.6650621472393,-162.784943312883,3.2,-6.49007147502806
"F-09",1997,0,56.6650621472393,-162.784943312883,2,-6.49007147502806
"F-09",1998,0,56.6650621472393,-162.784943312883,3.5,-6.49007147502806
"F-09",1999,0,56.6650621472393,-162.784943312883,0.1,-6.49007147502806
"F-09",2000,0,56.6650621472393,-162.784943312883,1.4,-6.49007147502806
"F-09",2001,0,56.6650621472393,-162.784943312883,2.9,-6.49007147502806
"F-09",2002,0,56.6650621472393,-162.784943312883,3.3,-6.49007147502806
"F-09",2003,0,56.6650621472393,-162.784943312883,4.5,-6.49007147502806
"F-09",2004,0,56.6650621472393,-162.784943312883,3.6,-6.49007147502806
"F-09",2005,0,56.6650621472393,-162.784943312883,3.9,-6.49007147502806
"F-09",2006,0,56.6650621472393,-162.784943312883,2,-6.49007147502806
"F-09",2007,0,56.6650621472393,-162.784943312883,1.1,-6.49007147502806
"F-09",2008,0,56.6650621472393,-162.784943312883,1.3,-6.49007147502806
"F-09",2009,0,56.6650621472393,-162.784943312883,0.3,-6.49007147502806
"F-09",2010,0,56.6650621472393,-162.784943312883,-0.7,-6.49007147502806
"F-09",2011,0,56.6650621472393,-162.784943312883,1.9,-6.49007147502806
"F-09",2012,0,56.6650621472393,-162.784943312883,0,-6.49007147502806
"F-09",2013,0,56.6650621472393,-162.784943312883,1.3,-6.49007147502806
"F-09",2014,0,56.6650621472393,-162.784943312883,3.4,-6.49007147502806
"F-09",2015,0,56.6650621472393,-162.784943312883,4.3,-6.49007147502806
"F-09",2016,0,56.6650621472393,-162.784943312883,4.9,-6.49007147502806
"F-09",2017,0,56.6650621472393,-162.784943312883,1.6,-6.49007147502806
"F-09",2018,0,56.6650621472393,-162.784943312883,4.7,-6.49007147502806
"F-09",2019,0,56.6650621472393,-162.784943312883,4.2,-6.49007147502806
"F-09",2021,0,56.6650621472393,-162.784943312883,3.5,-6.49007147502806
"F-09",2022,0,56.6650621472393,-162.784943312883,3,-6.49007147502806
"F-09",2023,0,56.6650621472393,-162.784943312883,3,-6.49007147502806
"F-10",1988,0,56.6649595774648,-162.184674366197,1.2,-6.49007147502806
"F-10",1989,0,56.6649595774648,-162.184674366197,1.3,-6.49007147502806
"F-10",1990,0,56.6649595774648,-162.184674366197,NA,-6.49007147502806
"F-10",1991,0,56.6649595774648,-162.184674366197,3,-6.49007147502806
"F-10",1992,0,56.6649595774648,-162.184674366197,1.3,-6.49007147502806
"F-10",1993,0,56.6649595774648,-162.184674366197,3,-6.49007147502806
"F-10",1994,0,56.6649595774648,-162.184674366197,2.4,-6.49007147502806
"F-10",1995,0,56.6649595774648,-162.184674366197,1.4,-6.49007147502806
"F-10",1996,0,56.6649595774648,-162.184674366197,3.7,-6.49007147502806
"F-10",1997,0,56.6649595774648,-162.184674366197,1.3,-6.49007147502806
"F-10",1998,0,56.6649595774648,-162.184674366197,3.3,-6.49007147502806
"F-10",1999,0,56.6649595774648,-162.184674366197,-0.3,-6.49007147502806
"F-10",2000,0,56.6649595774648,-162.184674366197,1.1,-6.49007147502806
"F-10",2001,0,56.6649595774648,-162.184674366197,3.1,-6.49007147502806
"F-10",2002,0,56.6649595774648,-162.184674366197,2.5,-6.49007147502806
"F-10",2003,0,56.6649595774648,-162.184674366197,4.4,-6.49007147502806
"F-10",2004,0,56.6649595774648,-162.184674366197,3.5,-6.49007147502806
"F-10",2005,0,56.6649595774648,-162.184674366197,4.1,-6.49007147502806
"F-10",2006,0,56.6649595774648,-162.184674366197,2.5,-6.49007147502806
"F-10",2007,0,56.6649595774648,-162.184674366197,1.5,-6.49007147502806
"F-10",2008,0,56.6649595774648,-162.184674366197,0.9,-6.49007147502806
"F-10",2009,0,56.6649595774648,-162.184674366197,0.9,-6.49007147502806
"F-10",2010,0,56.6649595774648,-162.184674366197,0.6,-6.49007147502806
"F-10",2011,0,56.6649595774648,-162.184674366197,3,-6.49007147502806
"F-10",2012,0,56.6649595774648,-162.184674366197,-0.2,-6.49007147502806
"F-10",2013,0,56.6649595774648,-162.184674366197,1.3,-6.49007147502806
"F-10",2014,0,56.6649595774648,-162.184674366197,3.7,-6.49007147502806
"F-10",2015,0,56.6649595774648,-162.184674366197,4.4,-6.49007147502806
"F-10",2016,0,56.6649595774648,-162.184674366197,5,-6.49007147502806
"F-10",2017,0,56.6649595774648,-162.184674366197,1.4,-6.49007147502806
"F-10",2018,0,56.6649595774648,-162.184674366197,4.8,-6.49007147502806
"F-10",2019,0,56.6649595774648,-162.184674366197,4.6,-6.49007147502806
"F-10",2021,0,56.6649595774648,-162.184674366197,3.6,-6.49007147502806
"F-10",2022,0,56.6649595774648,-162.184674366197,3.1,-6.49007147502806
"F-10",2023,0,56.6649595774648,-162.184674366197,3.3,-6.49007147502806
"F-11",1988,0,56.6698864220184,-161.583443853211,1,-6.49007147502806
"F-11",1989,0,56.6698864220184,-161.583443853211,1.5,-6.49007147502806
"F-11",1990,0,56.6698864220184,-161.583443853211,2.7,-6.49007147502806
"F-11",1991,0,56.6698864220184,-161.583443853211,2.9,-6.49007147502806
"F-11",1992,0,56.6698864220184,-161.583443853211,NA,-6.49007147502806
"F-11",1993,0,56.6698864220184,-161.583443853211,3.1,-6.49007147502806
"F-11",1994,0,56.6698864220184,-161.583443853211,1.9,-6.49007147502806
"F-11",1995,0,56.6698864220184,-161.583443853211,1.5,-6.49007147502806
"F-11",1996,0,56.6698864220184,-161.583443853211,3.4,-6.49007147502806
"F-11",1997,0,56.6698864220184,-161.583443853211,2,-6.49007147502806
"F-11",1998,0,56.6698864220184,-161.583443853211,3.2,-6.49007147502806
"F-11",1999,0,56.6698864220184,-161.583443853211,-0.5,-6.49007147502806
"F-11",2000,0,56.6698864220184,-161.583443853211,1.5,-6.49007147502806
"F-11",2001,0,56.6698864220184,-161.583443853211,3,-6.49007147502806
"F-11",2002,0,56.6698864220184,-161.583443853211,2.4,-6.49007147502806
"F-11",2003,0,56.6698864220184,-161.583443853211,3.9,-6.49007147502806
"F-11",2004,0,56.6698864220184,-161.583443853211,3.4,-6.49007147502806
"F-11",2005,0,56.6698864220184,-161.583443853211,3.7,-6.49007147502806
"F-11",2006,0,56.6698864220184,-161.583443853211,2.7,-6.49007147502806
"F-11",2007,0,56.6698864220184,-161.583443853211,1.3,-6.49007147502806
"F-11",2008,0,56.6698864220184,-161.583443853211,0.7,-6.49007147502806
"F-11",2009,20.0739516458485,56.6698864220184,-161.583443853211,0.7,2.99949867606288
"F-11",2010,0,56.6698864220184,-161.583443853211,0.4,-6.49007147502806
"F-11",2011,0,56.6698864220184,-161.583443853211,2.6,-6.49007147502806
"F-11",2012,0,56.6698864220184,-161.583443853211,0.1,-6.49007147502806
"F-11",2013,0,56.6698864220184,-161.583443853211,1.6,-6.49007147502806
"F-11",2014,0,56.6698864220184,-161.583443853211,3.5,-6.49007147502806
"F-11",2015,0,56.6698864220184,-161.583443853211,4.3,-6.49007147502806
"F-11",2016,0,56.6698864220184,-161.583443853211,5,-6.49007147502806
"F-11",2017,0,56.6698864220184,-161.583443853211,1.8,-6.49007147502806
"F-11",2018,0,56.6698864220184,-161.583443853211,4.3,-6.49007147502806
"F-11",2019,0,56.6698864220184,-161.583443853211,4.6,-6.49007147502806
"F-11",2021,0,56.6698864220184,-161.583443853211,3.7,-6.49007147502806
"F-11",2022,0,56.6698864220184,-161.583443853211,3.3,-6.49007147502806
"F-11",2023,0,56.6698864220184,-161.583443853211,3.1,-6.49007147502806
"F-12",1988,0,56.6709468571429,-160.985716285714,2.2,-6.49007147502806
"F-12",1989,0,56.6709468571429,-160.985716285714,1.8,-6.49007147502806
"F-12",1990,0,56.6709468571429,-160.985716285714,NA,-6.49007147502806
"F-12",1991,0,56.6709468571429,-160.985716285714,3.5,-6.49007147502806
"F-12",1992,0,56.6709468571429,-160.985716285714,2.6,-6.49007147502806
"F-12",1993,0,56.6709468571429,-160.985716285714,3.8,-6.49007147502806
"F-12",1994,0,56.6709468571429,-160.985716285714,2.6,-6.49007147502806
"F-12",1995,0,56.6709468571429,-160.985716285714,1.9,-6.49007147502806
"F-12",1996,0,56.6709468571429,-160.985716285714,4.4,-6.49007147502806
"F-12",1997,0,56.6709468571429,-160.985716285714,3,-6.49007147502806
"F-12",1998,0,56.6709468571429,-160.985716285714,4.1,-6.49007147502806
"F-12",1999,0,56.6709468571429,-160.985716285714,-0.2,-6.49007147502806
"F-12",2000,0,56.6709468571429,-160.985716285714,1.1,-6.49007147502806
"F-12",2001,0,56.6709468571429,-160.985716285714,3.6,-6.49007147502806
"F-12",2002,0,56.6709468571429,-160.985716285714,3,-6.49007147502806
"F-12",2003,0,56.6709468571429,-160.985716285714,4.4,-6.49007147502806
"F-12",2004,0,56.6709468571429,-160.985716285714,3.9,-6.49007147502806
"F-12",2005,0,56.6709468571429,-160.985716285714,4.1,-6.49007147502806
"F-12",2006,0,56.6709468571429,-160.985716285714,2.8,-6.49007147502806
"F-12",2007,0,56.6709468571429,-160.985716285714,1.5,-6.49007147502806
"F-12",2008,0,56.6709468571429,-160.985716285714,1.2,-6.49007147502806
"F-12",2009,0,56.6709468571429,-160.985716285714,1.3,-6.49007147502806
"F-12",2010,0,56.6709468571429,-160.985716285714,1.5,-6.49007147502806
"F-12",2011,0,56.6709468571429,-160.985716285714,3.3,-6.49007147502806
"F-12",2012,0,56.6709468571429,-160.985716285714,-0.6,-6.49007147502806
"F-12",2013,0,56.6709468571429,-160.985716285714,2.4,-6.49007147502806
"F-12",2014,0,56.6709468571429,-160.985716285714,4.2,-6.49007147502806
"F-12",2015,0,56.6709468571429,-160.985716285714,4.5,-6.49007147502806
"F-12",2016,0,56.6709468571429,-160.985716285714,5.4,-6.49007147502806
"F-12",2017,0,56.6709468571429,-160.985716285714,2.9,-6.49007147502806
"F-12",2018,0,56.6709468571429,-160.985716285714,5.1,-6.49007147502806
"F-12",2019,0,56.6709468571429,-160.985716285714,5,-6.49007147502806
"F-12",2021,0,56.6709468571429,-160.985716285714,3.9,-6.49007147502806
"F-12",2022,0,56.6709468571429,-160.985716285714,3.7,-6.49007147502806
"F-12",2023,0,56.6709468571429,-160.985716285714,3.6,-6.49007147502806
"F-13",1988,0,56.6651625,-160.375308611111,2.5,-6.49007147502806
"F-13",1989,0,56.6651625,-160.375308611111,2.8,-6.49007147502806
"F-13",1990,0,56.6651625,-160.375308611111,NA,-6.49007147502806
"F-13",1991,0,56.6651625,-160.375308611111,3.4,-6.49007147502806
"F-13",1992,0,56.6651625,-160.375308611111,2.4,-6.49007147502806
"F-13",1993,0,56.6651625,-160.375308611111,4,-6.49007147502806
"F-13",1994,0,56.6651625,-160.375308611111,2.9,-6.49007147502806
"F-13",1995,0,56.6651625,-160.375308611111,2.2,-6.49007147502806
"F-13",1996,0,56.6651625,-160.375308611111,5.3,-6.49007147502806
"F-13",1997,0,56.6651625,-160.375308611111,3.6,-6.49007147502806
"F-13",1998,0,56.6651625,-160.375308611111,4.2,-6.49007147502806
"F-13",1999,0,56.6651625,-160.375308611111,-0.2,-6.49007147502806
"F-13",2000,0,56.6651625,-160.375308611111,1.1,-6.49007147502806
"F-13",2001,0,56.6651625,-160.375308611111,3.8,-6.49007147502806
"F-13",2002,0,56.6651625,-160.375308611111,3.5,-6.49007147502806
"F-13",2003,0,56.6651625,-160.375308611111,4.5,-6.49007147502806
"F-13",2004,0,56.6651625,-160.375308611111,3.9,-6.49007147502806
"F-13",2005,0,56.6651625,-160.375308611111,4.3,-6.49007147502806
"F-13",2006,0,56.6651625,-160.375308611111,3.1,-6.49007147502806
"F-13",2007,0,56.6651625,-160.375308611111,1.9,-6.49007147502806
"F-13",2008,0,56.6651625,-160.375308611111,1.3,-6.49007147502806
"F-13",2009,0,56.6651625,-160.375308611111,2,-6.49007147502806
"F-13",2010,0,56.6651625,-160.375308611111,1.8,-6.49007147502806
"F-13",2011,0,56.6651625,-160.375308611111,3.9,-6.49007147502806
"F-13",2012,0,56.6651625,-160.375308611111,0.1,-6.49007147502806
"F-13",2013,0,56.6651625,-160.375308611111,2.7,-6.49007147502806
"F-13",2014,0,56.6651625,-160.375308611111,5,-6.49007147502806
"F-13",2015,0,56.6651625,-160.375308611111,4.7,-6.49007147502806
"F-13",2016,0,56.6651625,-160.375308611111,5.7,-6.49007147502806
"F-13",2017,0,56.6651625,-160.375308611111,3.4,-6.49007147502806
"F-13",2018,0,56.6651625,-160.375308611111,5.3,-6.49007147502806
"F-13",2019,0,56.6651625,-160.375308611111,5.5,-6.49007147502806
"F-13",2021,0,56.6651625,-160.375308611111,4.1,-6.49007147502806
"F-13",2022,0,56.6651625,-160.375308611111,3.8,-6.49007147502806
"F-13",2023,0,56.6651625,-160.375308611111,3.7,-6.49007147502806
"F-14",1988,0,56.6759908571429,-159.750313428571,4.2,-6.49007147502806
"F-14",1989,0,56.6759908571429,-159.750313428571,NA,-6.49007147502806
"F-14",1990,0,56.6759908571429,-159.750313428571,NA,-6.49007147502806
"F-14",1991,0,56.6759908571429,-159.750313428571,4.1,-6.49007147502806
"F-14",1992,0,56.6759908571429,-159.750313428571,3.8,-6.49007147502806
"F-14",1993,0,56.6759908571429,-159.750313428571,5,-6.49007147502806
"F-14",1994,0,56.6759908571429,-159.750313428571,3.9,-6.49007147502806
"F-14",1995,0,56.6759908571429,-159.750313428571,4.1,-6.49007147502806
"F-14",1996,0,56.6759908571429,-159.750313428571,6.2,-6.49007147502806
"F-14",1997,0,56.6759908571429,-159.750313428571,5.2,-6.49007147502806
"F-14",1998,0,56.6759908571429,-159.750313428571,6,-6.49007147502806
"F-14",1999,0,56.6759908571429,-159.750313428571,0.9,-6.49007147502806
"F-14",2000,0,56.6759908571429,-159.750313428571,2.2,-6.49007147502806
"F-14",2001,0,56.6759908571429,-159.750313428571,4.7,-6.49007147502806
"F-14",2002,0,56.6759908571429,-159.750313428571,5.5,-6.49007147502806
"F-14",2003,0,56.6759908571429,-159.750313428571,5.6,-6.49007147502806
"F-14",2004,0,56.6759908571429,-159.750313428571,5.2,-6.49007147502806
